"grid_id","consumption","max","mean","min","new1","new_month","day"
1821,0.0157916666666667,0,-2,-3,"2010-12-17","Dec-10","17"
1000,0.306208333333333,-1,-4,-8,"2010-12-18","Dec-10","18"
1001,1.1008125,-1,-4,-8,"2010-12-18","Dec-10","18"
1524,0.0130208333333333,-1,-4,-8,"2010-12-18","Dec-10","18"
1821,0.0294375,-1,-4,-8,"2010-12-18","Dec-10","18"
1000,0.4414375,3,-3,-9,"2010-12-19","Dec-10","19"
1001,1.10258333333333,3,-3,-9,"2010-12-19","Dec-10","19"
1524,0.0105,3,-3,-9,"2010-12-19","Dec-10","19"
1821,0.0157083333333333,3,-3,-9,"2010-12-19","Dec-10","19"
1000,0.285958333333333,0,-4,-9,"2010-12-20","Dec-10","20"
1001,1.08522916666667,0,-4,-9,"2010-12-20","Dec-10","20"
1524,1.29114583333333,0,-4,-9,"2010-12-20","Dec-10","20"
1821,0.172583333333333,0,-4,-9,"2010-12-20","Dec-10","20"
1000,0.280416666666667,1,-4,-10,"2010-12-21","Dec-10","21"
1001,1.08752083333333,1,-4,-10,"2010-12-21","Dec-10","21"
1524,1.26127083333333,1,-4,-10,"2010-12-21","Dec-10","21"
1821,0.2084375,1,-4,-10,"2010-12-21","Dec-10","21"
1000,0.293541666666667,0,-4,-9,"2010-12-22","Dec-10","22"
1001,1.09527083333333,0,-4,-9,"2010-12-22","Dec-10","22"
1524,1.13283333333333,0,-4,-9,"2010-12-22","Dec-10","22"
1821,0.139270833333333,0,-4,-9,"2010-12-22","Dec-10","22"
1000,0.292291666666667,0,-4,-8,"2010-12-23","Dec-10","23"
1001,1.09579166666667,0,-4,-8,"2010-12-23","Dec-10","23"
1524,0,0,-4,-8,"2010-12-23","Dec-10","23"
1821,0.149958333333333,0,-4,-8,"2010-12-23","Dec-10","23"
1000,0.186354166666667,-5,-8,-10,"2010-12-24","Dec-10","24"
1001,1.10372916666667,-5,-8,-10,"2010-12-24","Dec-10","24"
1524,0.0102083333333333,-5,-8,-10,"2010-12-24","Dec-10","24"
1821,0.0252083333333333,-5,-8,-10,"2010-12-24","Dec-10","24"
1000,0.0612916666666667,-4,-8,-11,"2010-12-25","Dec-10","25"
1001,1.0975625,-4,-8,-11,"2010-12-25","Dec-10","25"
1524,0,-4,-8,-11,"2010-12-25","Dec-10","25"
1821,0.0139375,-4,-8,-11,"2010-12-25","Dec-10","25"
1000,0.183916666666667,5,-4,-12,"2010-12-26","Dec-10","26"
1001,1.10045833333333,5,-4,-12,"2010-12-26","Dec-10","26"
1524,0,5,-4,-12,"2010-12-26","Dec-10","26"
1821,0.0123333333333333,5,-4,-12,"2010-12-26","Dec-10","26"
1000,0.362104166666667,9,6,3,"2010-12-27","Dec-10","27"
1001,1.09675,9,6,3,"2010-12-27","Dec-10","27"
1524,0,9,6,3,"2010-12-27","Dec-10","27"
1821,0.0122083333333333,9,6,3,"2010-12-27","Dec-10","27"
1000,0.1988125,11,8,4,"2010-12-28","Dec-10","28"
1001,1.10391666666667,11,8,4,"2010-12-28","Dec-10","28"
1524,0,11,8,4,"2010-12-28","Dec-10","28"
1821,0.0127291666666667,11,8,4,"2010-12-28","Dec-10","28"
1000,0.18325,9,6,4,"2010-12-29","Dec-10","29"
1001,1.09879166666667,9,6,4,"2010-12-29","Dec-10","29"
1524,0,9,6,4,"2010-12-29","Dec-10","29"
1821,0.0188958333333333,9,6,4,"2010-12-29","Dec-10","29"
1000,0.208895833333333,8,6,3,"2010-12-30","Dec-10","30"
1001,1.099875,8,6,3,"2010-12-30","Dec-10","30"
1524,0,8,6,3,"2010-12-30","Dec-10","30"
1821,0.0158333333333333,8,6,3,"2010-12-30","Dec-10","30"
1000,0.581395833333333,7,6,5,"2010-12-31","Dec-10","31"
1001,1.10085416666667,7,6,5,"2010-12-31","Dec-10","31"
1524,0,7,6,5,"2010-12-31","Dec-10","31"
1821,0.0195833333333333,7,6,5,"2010-12-31","Dec-10","31"
